donor_id,donation_amount,donation_date,account_type,donation_source
0014T00000G9BUA,15.45,2021-08-03,Core,Ads
0014T000004y4fr,40,2022-04-04,Core,Direct Mail
0014T00000OzJLO,100,2022-03-14,Core,Website
0014T00000G9BUA,15.45,2021-09-03,Core,Ads
0014T00000N7lva,25,2022-05-01,Core,Website
0014T000004y4fr,40,2022-05-04,Core,Direct Mail
0014T00000G9BUA,15.45,2021-04-03,Core,Ads
0014T00000N7lsg,25,2022-05-01,Core,Website
0014T000004xacp,25,2021-06-24,Core,Website
0014T000004xBQO,25,2021-02-12,Core,Website
0014T000004yJpi,28,2021-01-22,Core,Direct Mail
0014T00000FB8z1,5.66,2021-03-07,Core,Website
0014T00000G9BUA,15.45,2021-05-03,Core,Ads
0014T00000N7lvr,100,2022-05-01,Core,Website
0014T000004xBQO,25,2021-03-12,Core,Website
0014T000004yJpi,28,2021-02-22,Core,Direct Mail
0014T00000OzCHH,5.15,2022-05-30,Core,Email
0014T00000DE0qN,15.45,2021-04-17,Core,Ads
0014T00000EFBMe,103,2021-01-22,Mid-Level,Website
0014T00000G9BUA,15.45,2021-10-03,Core,Ads
0014T00000Gfz4S,25,2021-08-16,Core,Ads
0014T000004xBQO,25,2021-04-12,Core,Website
0014T00000N984c,50,2022-04-16,Core,Website
0014T000004yJpi,28,2021-03-22,Core,Direct Mail
0014T00000DE0qN,15.45,2021-05-17,Core,Ads
0014T00000EFBMe,103,2021-02-22,Mid-Level,Website
0014T00000G9BUA,15.45,2021-11-03,Core,Ads
0014T00000Gfz4S,25,2021-09-16,Core,Ads
0014T000004xBQO,25,2021-05-12,Core,Website
0014T000004yJpi,28,2021-04-22,Core,Direct Mail
0014T00000G9BUA,15.45,2021-12-03,Core,Ads
0014T00000Gfz4S,25,2021-10-16,Core,Ads
0014T000004xBQO,25,2021-06-12,Core,Website
0014T000004yJpi,28,2021-05-22,Core,Direct Mail
0014T00000MV0LW,25.75,2021-10-23,Core,Website
0014T00000Gfz4S,25,2021-11-16,Core,Ads
0014T000004xBQO,25,2021-07-12,Core,Website
0014T000004yJpi,28,2021-06-22,Core,Direct Mail
0014T00000MV0LW,25.75,2021-09-23,Core,Website
0014T00000Qc8Xb,25.75,2022-04-28,Core,Website
0014T000004xBQO,25,2021-08-12,Core,Website
0014T00000N7wuf,51.5,2021-12-02,Core,Website
0014T000004yJpi,28,2021-07-22,Core,Direct Mail
0014T00000FU7XY,10.3,2022-02-28,Core,Ads
0014T000004xBQO,25,2021-09-12,Core,Website
0014T00000N7wuf,51.5,2021-11-02,Core,Ads
0014T000004yJpi,28,2021-08-22,Core,Direct Mail
0014T00000Qeff4,103,2022-05-30,Core,Website
0014T00000EFBKO,25,2021-08-22,Core,Ads
0014T000004xECU,103,2021-09-29,Mid-Level,Website
0014T00000FU7XY,10.3,2022-04-29,Core,Ads
0014T000004xBQO,25,2021-10-12,Core,Website
0014T000006uNOy,206,2021-01-27,Mid-Level,Website
0014T000004yJpi,28,2021-09-22,Core,Direct Mail
0014T000004yXOT,20.6,2022-05-21,Core,Website
0014T00000EFBKO,25,2021-09-22,Core,Ads
0014T000004xECU,103,2021-10-29,Mid-Level,Website
0014T00000FU7XY,10.3,2022-05-29,Core,Ads
0014T000004yJji,5,2021-07-27,Core,Email
0014T000004xBQO,25,2021-11-12,Core,Website
0014T000006uNOy,206,2021-02-27,Mid-Level,Website
0014T00000EFBKO,25,2021-10-22,Core,Ads
0014T00000N71Pd,25,2022-03-20,Core,Ads
0014T000004kHRx,50,2021-10-28,Core,Website
0014T000004xBQO,25,2022-01-12,Core,Website
0014T000006uNOy,206,2021-04-27,Mid-Level,Website
0014T00000N8OE9,20,2021-12-08,Core,Website
0014T00000EFBKO,25,2021-11-22,Core,Ads
0014T000004kHRx,50,2021-11-28,Core,Website
0014T000004y1LE,5,2021-01-27,Core,Email
0014T000006uNOy,206,2021-05-27,Mid-Level,Website
0014T000004kHRx,50,2021-12-28,Core,Website
0014T000004xSjY,25,2021-04-26,Core,Ads
0014T000006uNOy,206,2021-06-27,Mid-Level,Website
0014T000004xSjY,25,2021-05-26,Core,Ads
0014T000006uNOy,206,2021-07-27,Mid-Level,Website
0014T000004yVO5,25,2021-01-19,Core,Direct Mail
0014T000004yIfs,20,2022-05-06,Core,Website
0014T00000P0CLy,19,2022-05-31,Core,Ads
0014T00000AmVEd,10,2021-09-21,Core,Website
0014T000004xSjY,25,2021-06-26,Core,Ads
0014T000006uNOy,206,2021-08-27,Mid-Level,Website
0014T000004yVO5,25,2021-02-19,Core,Direct Mail
0014T00000AmVEd,10,2021-10-21,Core,Website
0014T000004xSjY,25,2021-07-26,Core,Ads
0014T000004yVO5,25,2021-03-19,Core,Direct Mail
0014T00000AmVEd,10,2021-11-21,Core,Website
0014T000004xSjY,25,2021-08-26,Core,Ads
0014T000004yVO5,25,2021-04-19,Core,Direct Mail
0014T00000KFI1y,15.45,2021-10-14,Core,Website
0014T00000AmVEd,10,2021-12-21,Core,Website
0014T00000DFKlH,25,2021-05-22,Core,Website
0014T000004xSjY,25,2021-09-26,Core,Ads
0014T000004yVO5,25,2021-05-19,Core,Direct Mail
0014T00000P0CM8,19.57,2022-05-31,Core,Ads
0014T00000AmVEd,10,2022-01-21,Core,Website
0014T00000DFKlH,25,2021-06-22,Core,Website
0014T000004xSjY,25,2021-10-26,Core,Ads
0014T000004yVO5,25,2021-06-19,Core,Direct Mail
0014T00000AmVEd,10,2022-02-21,Core,Website
0014T00000DFKlH,25,2021-07-22,Core,Website
0014T000004xBOx,20.6,2022-05-18,Core,Ads
0014T000004xSjY,25,2021-11-26,Core,Ads
0014T000004yVO5,25,2021-07-19,Core,Direct Mail
0014T000008Ubqm,20.6,2021-03-29,Core,Email
0014T00000AmVEd,10,2022-03-21,Core,Website
0014T00000DFKlH,25,2021-08-22,Core,Website
0014T000004yWRY,100,2021-02-19,Mid-Level,Website
0014T000004xSjY,25,2021-12-26,Core,Ads
0014T000004yVO5,25,2021-08-19,Core,Direct Mail
0014T00000P0CME,5,2022-05-31,Core,Website
0014T000008Ubqm,20.6,2021-04-29,Core,Email
0014T00000AmVEd,10,2022-04-21,Core,Website
0014T00000DFKlH,25,2021-09-22,Core,Website
0014T000004yWRY,100,2021-03-19,Mid-Level,Website
0014T000004xSjY,25,2022-01-26,Core,Ads
0014T000008Ubqm,20.6,2021-05-29,Core,Email
0014T00000AmVEd,10,2022-05-21,Core,Website
0014T00000DFKlH,25,2021-10-22,Core,Website
0014T000004yWRY,100,2021-04-19,Mid-Level,Website
0014T000004xSjY,25,2022-02-26,Core,Ads
0014T000008Ubqm,20.6,2021-08-29,Core,Email
0014T00000DFKlH,25,2021-11-22,Core,Website
0014T000004yWRY,100,2021-05-19,Mid-Level,Website
0014T00000QcJsm,10.3,2022-05-02,Core,Website
0014T000004xSjY,25,2022-03-26,Core,Ads
0014T000008Ubqm,20.6,2021-09-29,Core,Email
0014T00000DFKlH,25,2022-01-22,Core,Website
0014T000004yWRY,100,2021-06-19,Mid-Level,Website
0014T00000N9Jke,51.5,2022-03-18,Core,Other
0014T00000P0CM4,25.75,2022-05-31,Core,Ads
0014T00000DFKlH,25,2022-02-22,Core,Website
0014T000004yWRY,100,2021-07-19,Mid-Level,Website
0014T000004yPRQ,50,2021-01-02,Core,Email
0014T00000An5fo,30,2021-10-24,Core,Website
0014T00000DFKlH,25,2022-03-22,Core,Website
0014T000004yWRY,100,2021-08-19,Mid-Level,Website
0014T000004yPRQ,50,2021-02-02,Core,Email
0014T00000EweKl,1030,2021-10-24,Mid-Level,Direct Mail
0014T00000DFKlH,25,2022-04-22,Core,Website
0014T00000P0ENZ,25,2022-05-01,Core,Website
0014T000004yPRQ,50,2021-03-02,Core,Email
0014T00000DFKlH,25,2022-05-22,Core,Website
0014T00000P0igi,25.75,2022-03-06,Core,Website
0014T000004yPRQ,50,2021-04-02,Core,Email
0014T00000FxWdS,25.75,2022-05-19,Core,Website
0014T000004yPRQ,50,2021-05-02,Core,Email
0014T000004yPRQ,50,2021-06-02,Core,Email
0014T000004yHf0,16,2021-04-15,Core,Email
0014T000004yJQG,195.7,2021-08-30,Mid-Level,Website
0014T000004yPRQ,50,2021-07-02,Core,Email
0014T000004yTud,25,2021-01-07,Core,Direct Mail
0014T000004yHf0,16,2021-05-15,Core,Email
0014T00000N7mv9,10.3,2022-05-01,Core,Website
0014T000004yJQG,195.7,2021-09-30,Mid-Level,Website
0014T000004yPRQ,50,2021-08-02,Core,Email
0014T000004yTud,25,2021-02-07,Core,Direct Mail
0014T00000MUJqs,25,2021-11-13,Core,Ads
0014T00000N7ny2,50,2022-03-01,Core,Website
0014T00000N7mvI,103,2022-05-01,Core,Website
0014T000004yJQG,195.7,2021-10-30,Mid-Level,Website
0014T000004yPRQ,50,2021-09-02,Core,Email
0014T000004yTud,25,2021-03-07,Core,Direct Mail
0014T00000Fxsf9,12,2022-04-20,Core,Ads
0014T000004yJQG,195.7,2021-11-30,Mid-Level,Website
0014T000004yPRQ,50,2021-10-02,Core,Email
0014T000004yTud,25,2021-04-07,Core,Direct Mail
0014T000004ySTE,500,2022-05-31,Mid-Level,Website
0014T00000Fxsf9,12,2022-05-20,Core,Ads
0014T000004yUFy,5,2022-01-21,Core,Website
0014T00000D3d7t,100,2021-05-16,Mid-Level,Website
0014T000004yJQG,195.7,2021-12-30,Mid-Level,Website
0014T000004yPRQ,50,2021-11-02,Core,Email
0014T00000Exnmw,10.3,2021-05-05,Core,Ads
0014T00000Fy7Lj,100,2021-06-22,Core,Website
0014T000004yUFy,5,2022-02-21,Core,Website
0014T00000D3d7t,100,2021-06-16,Mid-Level,Website
0014T000004yJQG,195.7,2022-01-30,Mid-Level,Website
0014T00000AokYU,12,2021-02-01,Core,Ads
0014T00000Exnmw,10.3,2021-06-05,Core,Ads
0014T00000Fy7Lj,100,2021-07-22,Core,Website
0014T000004yUFy,5,2022-03-21,Core,Website
0014T00000D3d7t,100,2021-07-16,Mid-Level,Website
0014T00000AokYU,12,2021-03-01,Core,Ads
0014T00000Exnmw,10.3,2021-07-05,Core,Ads
0014T00000Fy7Lj,100,2021-08-22,Core,Website
0014T00000SApyF,18.54,2022-05-17,Core,Website
0014T00000D3d7t,100,2021-08-16,Mid-Level,Website
0014T000004y6xK,50,2022-05-30,Core,Ads
0014T00000AokYU,12,2021-04-01,Core,Ads
0014T000004yIOH,50,2022-04-25,Core,Ads
0014T00000Exnmw,10.3,2021-08-05,Core,Ads
0014T00000Fy7Lj,100,2021-09-22,Core,Website
0014T00000SApyF,18.54,2022-04-17,Core,Website
0014T00000D3d7t,100,2021-09-16,Mid-Level,Website
0014T00000N7i6i,10.3,2021-12-01,Core,Website
0014T00000QcYgc,50,2022-04-20,Core,Email
0014T00000AokYU,12,2021-05-01,Core,Ads
0014T00000Bjc7S,15,2021-01-15,Core,Ads
0014T000004yIOH,50,2022-05-25,Core,Ads
0014T00000Exnmw,10.3,2021-09-05,Core,Ads
0014T00000Fy7Lj,100,2021-10-22,Core,Website
0014T00000SApyG,18.54,2022-05-17,Core,Website
0014T00000D3d7t,100,2021-10-16,Mid-Level,Website
0014T00000N7i6i,10.3,2021-11-01,Core,Website
0014T00000GfqLU,15.45,2021-10-24,Core,Ads
0014T00000QcYgc,50,2022-03-20,Core,Email
0014T00000AokYU,12,2021-06-01,Core,Ads
0014T00000Bjc7S,15,2021-02-15,Core,Ads
0014T00000Exnmw,10.3,2021-10-05,Core,Ads
0014T00000Fy7Lj,100,2021-11-22,Core,Website
0014T00000SApyG,18.54,2022-04-17,Core,Website
0014T00000D3d7t,100,2021-11-16,Mid-Level,Website
0014T00000N7nP2,51.5,2021-11-01,Core,Website
0014T00000Qea1W,25.75,2022-05-30,Core,Ads
0014T00000K4pHU,50,2021-10-14,Core,Ads
0014T00000AokYU,12,2021-07-01,Core,Ads
0014T00000Bjc7S,15,2021-03-15,Core,Ads
0014T00000Exnmw,10.3,2021-11-05,Core,Ads
0014T00000Fy7Lj,100,2021-12-22,Core,Website
0014T000004yz2V,15,2021-10-14,Core,Email
0014T00000AokYU,12,2021-08-01,Core,Ads
0014T000008TpgS,15,2022-04-22,Core,Website
0014T00000QctZZ,15.45,2022-04-07,Core,Ads
0014T00000Exnmw,10.3,2021-12-05,Core,Ads
0014T00000Fy7Lj,100,2022-01-22,Core,Website
0014T000006u1U0,50,2021-12-14,Core,Ads
0014T00000N7ljj,103,2022-05-31,Core,Ads
0014T00000Qd2Mc,103,2022-03-13,Core,Ads
0014T00000AokYU,12,2021-09-01,Core,Ads
0014T0000067Vzc,25.75,2021-10-17,Core,Website
0014T00000AmVGk,12,2021-01-21,Core,Website
0014T00000AokYU,12,2021-10-01,Core,Ads
0014T00000Bjqo0,25,2021-01-15,Core,Email
0014T000004yIgE,50,2021-04-07,Mid-Level,Website
0014T00000AmVGk,12,2021-02-21,Core,Website
0014T00000Bjqo0,25,2021-02-15,Core,Email
0014T00000N8GJZ,10.3,2021-12-04,Core,Website
0014T000004kKw8,5,2021-01-12,Core,Ads
0014T00000KFcxc,25.75,2021-10-17,Core,Website
0014T00000AmVGk,12,2021-03-21,Core,Website
0014T00000Bjqo0,25,2021-03-15,Core,Email
0014T00000Qbum6,25.75,2022-03-23,Core,Website
0014T00000Qd2In,77.25,2022-04-13,Core,Ads
0014T00000N8GJZ,10.3,2021-11-04,Core,Website
0014T00000N7mur,7.21,2021-12-01,Core,Website
0014T000004kKw8,5,2021-02-12,Core,Ads
0014T00000AmVGk,12,2021-04-21,Core,Website
0014T00000Bjqo0,25,2021-04-15,Core,Email
0014T00000Qbum6,25.75,2022-02-23,Core,Website
0014T00000Qd2In,77.25,2022-03-13,Core,Ads
0014T00000N7mur,7.21,2021-11-01,Core,Website
0014T000004kKw8,5,2021-03-12,Core,Ads
0014T000008UFOw,12,2022-04-13,Core,Ads
0014T00000AmVGk,12,2021-05-21,Core,Website
0014T00000Bjqo0,25,2021-05-15,Core,Email
0014T000004kKw8,5,2021-04-12,Core,Ads
0014T00000AmVGk,12,2021-06-21,Core,Website
0014T000004yJyS,42,2021-01-20,Core,Website
0014T00000GABKa,20,2021-10-28,Mid-Level,Ads
0014T000004kHQd,5,2021-09-30,Core,Ads
0014T00000AmVGk,12,2021-07-21,Core,Website
0014T000004yJyS,42,2021-02-20,Core,Website
0014T00000Ozrxb,15.45,2022-03-23,Core,Ads
0014T00000EGedP,10.3,2022-04-21,Mid-Level,Website
0014T00000N8F6S,51.5,2022-03-15,Core,Ads
0014T00000P0BTi,15.45,2022-05-31,Core,Website
0014T000004kHQd,5,2021-10-30,Core,Ads
0014T00000AmVGk,12,2021-12-21,Core,Website
0014T000004yJyS,42,2021-03-20,Core,Website
0014T00000EGedP,10.3,2022-05-21,Mid-Level,Website
0014T000004kHQd,5,2021-11-30,Core,Ads
0014T00000AmVGk,12,2022-01-21,Core,Website
0014T000004yJyS,42,2021-04-20,Core,Website
0014T0000067WRO,16,2021-01-31,Core,Ads
0014T000004kHVe,50,2021-01-09,Core,Ads
0014T00000FujEM,77.25,2021-10-28,Mid-Level,Ads
0014T000004kHQd,5,2021-12-30,Core,Ads
0014T000004yJyS,42,2021-05-20,Core,Website
0014T000004kKby,50,2022-03-25,Core,Ads
0014T0000067WRO,16,2021-02-28,Core,Ads
0014T00000K5LDD,77.25,2021-10-28,Core,Ads
0014T000004kHQd,5,2022-01-30,Core,Ads
0014T000004yJyS,42,2021-06-20,Core,Website
0014T000004kKby,50,2022-04-25,Core,Ads
0014T0000067WRO,16,2021-03-31,Core,Ads
0014T000008Ubqm,20.6,2021-10-29,Core,Email
0014T000004kHQd,5,2022-02-28,Core,Ads
0014T000004yJyS,42,2021-07-20,Core,Website
0014T000004kKby,50,2022-05-25,Core,Ads
0014T00000N7n64,10.3,2022-04-01,Core,Website
0014T000008Ubqm,20.6,2021-11-29,Core,Email
0014T000004kHQd,5,2022-03-30,Core,Ads
0014T000004kHQd,5,2022-04-30,Core,Ads
0014T00000LQSFH,77.25,2022-05-30,Core,Ads
0014T00000N8UBA,30.9,2021-11-07,Core,Ads
0014T00000DEOO8,50,2021-01-19,Core,Website
0014T00000OzAfB,25.75,2022-04-11,Core,Website
0014T00000DEOO8,50,2021-02-19,Core,Website
0014T00000SAdjA,103,2022-05-14,Core,Website
0014T00000QeYY5,25.75,2022-05-30,Core,Website
0014T00000P2DZE,50,2022-04-13,Core,Ads
0014T00000DEOO8,50,2021-03-19,Core,Website
0014T000004xZ41,103,2021-01-02,Mid-Level,Ads
0014T00000OMicz,77.25,2022-05-30,Core,Ads
0014T00000FTVZr,257.5,2021-10-26,Mid-Level,Website
0014T000004xZ41,103,2021-02-02,Mid-Level,Website
0014T000004ysLK,12,2022-05-15,Core,Ads
0014T00000FTVZr,257.5,2021-09-26,Mid-Level,Website
0014T000004yDjL,120,2021-10-27,Mid-Level,Email
0014T00000IagmP,10.3,2021-10-22,Core,Website
0014T000004yDjL,120,2021-11-27,Mid-Level,Email
0014T00000N8E22,25.75,2022-05-31,Mid-Level,Email
0014T00000ON2Nc,12,2022-05-03,Core,Ads
0014T00000IagmP,10.3,2021-11-22,Core,Website
0014T000004yDjL,120,2021-12-27,Mid-Level,Email
0014T00000LQvkG,36,2021-12-05,Core,Website
0014T00000EebAB,103,2022-05-30,Core,Website
0014T00000IagmP,10.3,2021-12-22,Core,Website
0014T000004yDjL,120,2022-01-27,Mid-Level,Email
0014T00000DGWp6,25.75,2021-01-28,Core,Website
0014T00000P0Mlb,100,2022-04-03,Core,Website
0014T00000IagmP,10.3,2022-01-22,Core,Website
0014T000004yDjL,120,2022-02-27,Mid-Level,Email
0014T00000DGWp6,25.75,2021-02-28,Core,Website
0014T00000Aoo4T,75,2021-01-02,Core,Ads
0014T000004kH0l,51.5,2021-03-23,Core,Website
0014T00000N85yO,15.45,2022-05-03,Core,Website
0014T00000IagmP,10.3,2022-02-22,Core,Website
0014T000004yDjL,120,2022-03-27,Mid-Level,Email
0014T00000DGWp6,25.75,2022-05-28,Core,Website
0014T00000Aoo4T,75,2021-02-02,Core,Ads
0014T000004kHcj,5,2021-10-16,Core,Website
0014T00000IagmP,10.3,2022-03-22,Core,Website
0014T000004yDjL,120,2022-04-27,Mid-Level,Email
0014T00000DGkn4,15.45,2021-01-28,Core,Website
0014T000004xQ3v,10,2021-01-08,Core,Ads
0014T00000Aoo4T,75,2021-03-02,Core,Ads
0014T00000D3d7y,250,2021-06-27,Mid-Level,Email
0014T000004kHcj,5,2021-11-16,Core,Website
0014T00000IagmP,10.3,2022-04-22,Core,Website
0014T000004yDjL,120,2022-05-27,Mid-Level,Email
0014T00000DGkn4,15.45,2021-02-28,Core,Website
0014T000004kGYm,25.75,2022-05-29,Core,Website
0014T00000D3d7y,250,2021-07-27,Mid-Level,Email
0014T000004kHcj,5,2021-12-16,Core,Website
0014T00000DGkn4,15.45,2021-03-28,Core,Website
0014T00000D3d7y,250,2021-08-27,Mid-Level,Email
0014T000004kHcj,5,2022-01-16,Core,Website
0014T00000DGkn4,15.45,2021-04-28,Core,Website
0014T00000D3d7y,250,2021-09-27,Mid-Level,Email
0014T000004yt9Y,200,2021-03-23,Mid-Level,Direct Mail
0014T000004kHcj,5,2022-02-16,Core,Website
0014T00000DGkn4,15.45,2021-05-28,Core,Website
0014T00000N8tbR,15.45,2022-05-17,Core,Email
0014T000004kHcj,5,2022-03-16,Core,Website
0014T00000DGkn4,15.45,2021-06-28,Core,Website
0014T00000QMy5b,25.75,2022-04-11,Core,Ads
0014T00000KFFTC,25.75,2022-04-13,Core,Email
0014T000004kHcj,5,2022-04-16,Core,Website
0014T000004kJFT,16,2021-12-27,Core,Website
0014T000004yV0N,25,2021-01-01,Core,Email
0014T000004xMkn,51.5,2021-10-15,Core,Ads
0014T000004kJFT,16,2022-01-27,Core,Website
0014T000004yV0N,25,2021-02-01,Core,Email
0014T000004xMkn,51.5,2021-09-15,Core,Ads
0014T000004yV0N,25,2021-03-01,Core,Email
0014T000004yV0N,25,2021-04-01,Core,Email
0014T00000N7r76,15.45,2021-12-06,Core,Email
0014T000004yV0N,25,2021-05-01,Core,Email
0014T00000N7r76,15.45,2021-11-06,Core,Email
0014T00000N8tbR,15.45,2022-02-17,Core,Email
0014T00000QcOBr,15.45,2022-04-03,Core,Website
0014T000004yV0N,25,2021-06-01,Core,Email
0014T00000MVXLa,12,2021-12-15,Core,Other
0014T000008TuFN,25,2021-01-27,Core,Website
0014T00000QcOBr,15.45,2022-03-03,Core,Website
0014T00000N7jFE,100,2022-05-01,Core,Website
0014T000004yV0N,25,2021-07-01,Core,Email
0014T000006uNOy,206,2021-09-27,Mid-Level,Website
0014T000004x9AE,25,2021-05-17,Core,Website
0014T000008TuFN,25,2021-02-27,Core,Website
0014T00000Ibz1v,51.5,2021-05-26,Core,Website
0014T000006uNOy,206,2021-10-27,Mid-Level,Website
0014T000004x9AE,25,2021-06-17,Core,Website
0014T00000Ibz1v,51.5,2021-06-26,Core,Website
0014T00000Jk8Jx,25.75,2021-06-26,Core,Ads
0014T000006uNOy,206,2021-11-27,Mid-Level,Website
0014T000004x9AE,25,2021-07-17,Core,Website
0014T00000Ibz1v,51.5,2021-07-26,Core,Website
0014T00000Jk8Jx,25.75,2021-07-26,Core,Ads
0014T000006uNOy,206,2021-12-27,Mid-Level,Website
0014T000004x9AE,25,2021-08-17,Core,Website
0014T000006uWwH,50,2022-05-31,Core,Email
0014T00000Ibz1v,51.5,2021-08-26,Core,Website
0014T00000Jk8Jx,25.75,2021-08-26,Core,Ads
0014T000006uNOy,206,2022-01-27,Mid-Level,Website
0014T00000QcUzW,51.5,2022-05-04,Core,Website
0014T00000QdIzL,51.5,2022-03-16,Core,Website
0014T00000EFBJI,100,2021-01-22,Mid-Level,Website
0014T00000Ibz1v,51.5,2021-09-26,Core,Website
0014T00000Jk8Jx,25.75,2021-09-26,Core,Ads
0014T000006uNOy,206,2022-02-27,Mid-Level,Website
0014T00000EFBJI,100,2021-02-22,Mid-Level,Website
0014T000004xDIw,25,2021-09-15,Core,Website
0014T00000IaUyD,25.75,2021-05-22,Core,Ads
0014T000006uNOy,206,2022-03-27,Mid-Level,Website
0014T00000EFBJI,100,2021-03-22,Mid-Level,Website
0014T000004xDIw,25,2021-10-15,Core,Website
0014T00000IaUyD,25.75,2021-06-22,Core,Ads
0014T00000N7lCz,50,2021-12-01,Core,Website
0014T000006uNOy,206,2022-04-27,Mid-Level,Website
0014T00000KFFMt,10.3,2021-11-13,Core,Ads
0014T00000EFBJI,100,2021-04-22,Mid-Level,Website
0014T00000N7nMJ,15.45,2022-05-01,Core,Website
0014T000004xDIw,25,2021-11-15,Core,Website
0014T00000IaUyD,25.75,2021-07-22,Core,Ads
0014T00000N7lCz,50,2021-11-01,Core,Website
0014T000004xAPP,25,2021-07-14,Core,Website
0014T00000Qd2Bb,25.75,2022-03-13,Core,Ads
0014T0000066iYN,25.75,2022-02-04,Core,Website
0014T000004xDIw,25,2021-12-15,Core,Website
0014T00000IaUyD,25.75,2021-08-22,Core,Ads
0014T000004xAPP,25,2021-08-14,Core,Website
0014T00000Qd2Bc,5.15,2022-04-30,Core,Ads
0014T000004xDIw,25,2022-01-15,Core,Website
0014T00000IaUyD,25.75,2021-09-22,Core,Ads
0014T000004xAPP,25,2021-09-14,Core,Website
0014T00000Qd2Bc,20.6,2022-03-13,Core,Ads
0014T000004xDIw,25,2022-02-15,Core,Website
0014T00000IaUyD,25.75,2021-10-22,Core,Ads
0014T000004xAPP,25,2021-10-14,Core,Website
0014T00000KFKFD,15.45,2021-10-14,Core,Ads
0014T00000N7nT0,25.75,2022-04-01,Core,Website
0014T000004yj5T,15.45,2021-01-17,Core,Website
0014T00000G99vz,12,2021-04-03,Core,Ads
0014T00000IaUyD,25.75,2021-11-22,Core,Ads
0014T000004xAPP,25,2021-11-14,Core,Website
0014T00000OzuJV,19.57,2021-12-25,Core,Ads
0014T000004yj5T,15.45,2021-02-17,Core,Website
0014T00000G99vz,12,2021-05-03,Core,Ads
0014T00000IaUyD,25.75,2021-12-22,Core,Ads
0014T000004xAPP,25,2021-12-14,Core,Website
0014T00000OzuJY,25.75,2022-01-25,Core,Website
0014T00000N7nUF,25.75,2022-04-01,Core,Website
0014T00000G99vz,12,2021-06-03,Core,Ads
0014T00000IaUyD,25.75,2022-01-22,Core,Ads
0014T000004xAPP,25,2022-01-14,Core,Website
0014T000004yJQG,225,2021-09-23,Mid-Level,Ads
0014T00000OzuJY,25.75,2021-12-25,Core,Website
0014T00000G99vz,12,2021-07-03,Core,Ads
0014T00000N7z0j,25.75,2021-11-03,Core,Website
0014T000004xAPP,25,2022-02-14,Core,Website
0014T00000P0CSh,20,2022-05-31,Core,Ads
0014T00000OzuJa,25.75,2022-01-25,Core,Website
0014T00000G99vz,12,2021-12-03,Core,Ads
0014T00000N8BzP,25,2022-04-04,Core,Website
0014T00000N7z0j,25.75,2021-12-03,Core,Website
0014T000004xAPP,25,2022-03-14,Core,Website
0014T00000Ptsc1,20,2022-05-30,Core,Ads
0014T000004xaij,15,2021-10-15,Core,Website
0014T000004yLMB,77.25,2022-05-12,Core,Website
0014T00000G99vz,12,2022-01-03,Core,Ads
0014T000004xAPP,25,2022-04-14,Core,Website
0014T00000AmVGj,25.75,2021-01-21,Core,Website
0014T00000OzmI7,25,2022-04-22,Mid-Level,Ads
0014T00000EGeYl,25.75,2021-01-29,Core,Ads
0014T00000G99vz,12,2022-02-03,Core,Ads
0014T000004xAPP,25,2022-05-14,Core,Website
0014T00000AmVGj,25.75,2021-02-21,Core,Website
0014T00000N7o7C,12,2022-02-01,Core,Website
0014T00000GfT0G,25,2021-06-15,Core,Ads
0014T00000MTskE,25,2021-12-04,Mid-Level,Ads
0014T00000AmVGj,25.75,2021-03-21,Core,Website
0014T00000EGeYl,25.75,2021-02-28,Core,Ads
0014T00000GfT0G,25,2021-07-15,Core,Ads
0014T00000AmVGj,25.75,2021-04-21,Core,Website
0014T00000Bjc7S,15,2021-04-15,Core,Ads
0014T00000DE81L,100,2022-02-18,Mid-Level,Website
0014T00000N7nuo,25.75,2022-05-01,Core,Website
0014T00000Ex4of,5.15,2021-05-02,Core,Ads
0014T00000MTskE,103,2021-12-04,Mid-Level,Ads
0014T00000AmVGj,25.75,2021-05-21,Core,Website
0014T00000AzQVQ,15,2022-02-11,Core,Ads
0014T00000Bjc7S,15,2021-05-15,Core,Ads
0014T00000DE81L,100,2022-03-18,Mid-Level,Website
0014T00000EFBKO,25,2022-03-22,Core,Ads
0014T00000EGeYl,25.75,2021-03-29,Core,Ads
0014T00000N6c1Y,10,2022-04-14,Core,Ads
0014T00000AmVGj,25.75,2021-06-21,Core,Website
0014T00000Bjc7S,15,2021-06-15,Core,Ads
0014T00000DE81L,100,2022-04-18,Mid-Level,Website
0014T000008Tpjh,15.45,2021-04-06,Core,Direct Mail
0014T000004y3F9,25,2021-03-17,Core,Direct Mail
0014T00000AmVGj,25.75,2021-07-21,Core,Website
0014T00000Bjc7S,15,2021-07-15,Core,Ads
0014T00000DE81L,100,2022-05-18,Mid-Level,Website
0014T000008Tpjh,15.45,2021-05-06,Core,Direct Mail
0014T000004y3F9,25,2021-04-17,Core,Direct Mail
